RunID,Power,TurnNum,Phase,InteractionType,CharLength,TokenCount,PromptSnippet
run_20250418_144816,FRANCE,21,S1903R,NEGOTIATION_ROUND_1,5170,1391,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,22,S1903R,NEGOTIATION_ROUND_2,6396,1666,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,23,S1903R,ORDER_SUBMISSION,6149,1638,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A POR, F GAS, F ..."
run_20250418_144816,FRANCE,24,F1903M,NEGOTIATION_ROUND_1,5257,1424,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,25,F1903M,NEGOTIATION_ROUND_2,6832,1767,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,26,F1903M,ORDER_SUBMISSION,7298,1914,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A POR, F GAS, F ..."
run_20250418_144816,FRANCE,27,F1903R,NEGOTIATION_ROUND_1,6063,1605,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,TURKEY,1,S1901M,NEGOTIATION_ROUND_1,2812,827,"You are TURKEY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,TURKEY,2,S1901M,NEGOTIATION_ROUND_2,3321,944,"You are TURKEY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,TURKEY,3,S1901M,ORDER_SUBMISSION,3808,1079,"You are TURKEY, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F ANK, A CON, A ..."
run_20250418_144816,TURKEY,4,F1901M,NEGOTIATION_ROUND_1,3709,1027,"You are TURKEY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,TURKEY,5,F1901M,NEGOTIATION_ROUND_2,4308,1163,"You are TURKEY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,TURKEY,6,F1901M,ORDER_SUBMISSION,3868,1109,"You are TURKEY, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A SMY, F BLA, A ..."
run_20250418_144816,TURKEY,7,W1901A,ORDER_SUBMISSION,3741,1160,"You are TURKEY, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F BLA, A BUL, A ..."
run_20250418_144816,TURKEY,8,S1902M,NEGOTIATION_ROUND_1,4091,1172,"You are TURKEY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,TURKEY,9,S1902M,NEGOTIATION_ROUND_2,4757,1321,"You are TURKEY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,TURKEY,10,S1902M,ORDER_SUBMISSION,4841,1386,"You are TURKEY, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F BLA, A BUL, A ..."
run_20250418_144816,TURKEY,11,F1902M,NEGOTIATION_ROUND_1,4741,1321,"You are TURKEY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,TURKEY,12,F1902M,NEGOTIATION_ROUND_2,5477,1500,"You are TURKEY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,TURKEY,13,F1902M,ORDER_SUBMISSION,5157,1484,"You are TURKEY, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F BLA, A BUL, A ..."
run_20250418_144816,TURKEY,14,F1902R,NEGOTIATION_ROUND_1,5432,1493,"You are TURKEY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,TURKEY,15,F1902R,NEGOTIATION_ROUND_2,6397,1712,"You are TURKEY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,TURKEY,16,F1902R,ORDER_SUBMISSION,5838,1627,"You are TURKEY, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F BLA, A BUL, A ..."
run_20250418_144816,TURKEY,17,S1903M,NEGOTIATION_ROUND_1,5757,1575,"You are TURKEY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,TURKEY,18,S1903M,NEGOTIATION_ROUND_2,6591,1763,"You are TURKEY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,TURKEY,19,S1903M,ORDER_SUBMISSION,6517,1805,"You are TURKEY, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F BLA, A BUL, A ..."
run_20250418_144816,TURKEY,20,S1903R,NEGOTIATION_ROUND_1,6470,1750,"You are TURKEY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,TURKEY,21,S1903R,NEGOTIATION_ROUND_2,7076,1883,"You are TURKEY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,TURKEY,22,S1903R,ORDER_SUBMISSION,7376,1993,"You are TURKEY, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F BLA, A BUL, A ..."
run_20250418_144816,TURKEY,23,F1903M,NEGOTIATION_ROUND_1,7042,1895,"You are TURKEY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,TURKEY,24,F1903M,NEGOTIATION_ROUND_2,7687,2043,"You are TURKEY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,TURKEY,25,F1903M,ORDER_SUBMISSION,7855,2128,"You are TURKEY, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F BLA, A BUL, A ..."
run_20250418_144816,ENGLAND,1,S1901M,NEGOTIATION_ROUND_1,2813,828,"You are ENGLAND, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,ENGLAND,2,S1901M,NEGOTIATION_ROUND_2,3809,1056,"You are ENGLAND, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,ENGLAND,3,S1901M,ORDER_SUBMISSION,3931,1109,"You are ENGLAND, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F EDI, F LON, A..."
run_20250418_144816,ENGLAND,4,F1901M,NEGOTIATION_ROUND_1,3756,1037,"You are ENGLAND, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,ENGLAND,5,F1901M,NEGOTIATION_ROUND_2,5016,1309,"You are ENGLAND, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,ENGLAND,6,F1901M,ORDER_SUBMISSION,5334,1439,"You are ENGLAND, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F NWG, F NTH, A..."
run_20250418_144816,ENGLAND,7,W1901A,ORDER_SUBMISSION,4246,1272,"You are ENGLAND, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F NTH, A YOR, F..."
run_20250418_144816,ENGLAND,8,S1902M,NEGOTIATION_ROUND_1,4596,1284,"You are ENGLAND, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,ENGLAND,9,S1902M,NEGOTIATION_ROUND_2,5637,1519,"You are ENGLAND, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,ENGLAND,10,S1902M,ORDER_SUBMISSION,5210,1455,"You are ENGLAND, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F NTH, A YOR, F..."
run_20250418_144816,ENGLAND,11,F1902M,NEGOTIATION_ROUND_1,5147,1393,"You are ENGLAND, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,ENGLAND,12,F1902M,NEGOTIATION_ROUND_2,6551,1698,"You are ENGLAND, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,ENGLAND,13,F1902M,ORDER_SUBMISSION,6080,1659,"You are ENGLAND, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F NTH, A YOR, F..."
run_20250418_144816,ENGLAND,14,F1902R,NEGOTIATION_ROUND_1,5978,1586,"You are ENGLAND, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,ENGLAND,15,F1902R,NEGOTIATION_ROUND_2,6783,1768,"You are ENGLAND, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,ENGLAND,16,F1902R,ORDER_SUBMISSION,7167,1873,"You are ENGLAND, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F NTH, A YOR, F..."
run_20250418_144816,ENGLAND,17,S1903M,NEGOTIATION_ROUND_1,6142,1637,"You are ENGLAND, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,ENGLAND,18,S1903M,NEGOTIATION_ROUND_2,7411,1927,"You are ENGLAND, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,ENGLAND,19,S1903M,ORDER_SUBMISSION,7593,2030,"You are ENGLAND, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F NTH, A YOR, F..."
run_20250418_144816,ENGLAND,20,S1903R,NEGOTIATION_ROUND_1,6948,1835,"You are ENGLAND, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,ENGLAND,21,S1903R,NEGOTIATION_ROUND_2,8162,2106,"You are ENGLAND, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,ENGLAND,22,S1903R,ORDER_SUBMISSION,8504,2214,"You are ENGLAND, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F NTH, A YOR, F..."
run_20250418_144816,ENGLAND,23,F1903M,NEGOTIATION_ROUND_1,7624,2002,"You are ENGLAND, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,ENGLAND,24,F1903M,NEGOTIATION_ROUND_2,8907,2304,"You are ENGLAND, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,ENGLAND,25,F1903M,ORDER_SUBMISSION,9199,2388,"You are ENGLAND, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F NTH, A YOR, F..."
run_20250418_144816,ENGLAND,26,F1903R,NEGOTIATION_ROUND_1,8364,2166,"You are ENGLAND, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,RUSSIA,1,S1901M,NEGOTIATION_ROUND_1,2822,832,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,2,S1901M,NEGOTIATION_ROUND_2,3959,1088,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,3,S1901M,ORDER_SUBMISSION,4974,1343,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A WAR, A MOS, F ..."
run_20250418_144816,RUSSIA,4,F1901M,NEGOTIATION_ROUND_1,3927,1074,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,5,F1901M,NEGOTIATION_ROUND_2,5731,1460,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,6,F1901M,ORDER_SUBMISSION,6152,1592,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A WAR, A UKR, F ..."
run_20250418_144816,RUSSIA,7,W1901A,ORDER_SUBMISSION,4948,1410,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A UKR, F RUM, A ..."
run_20250418_144816,RUSSIA,8,S1902M,NEGOTIATION_ROUND_1,5298,1421,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,9,S1902M,NEGOTIATION_ROUND_2,6989,1800,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,10,S1902M,ORDER_SUBMISSION,7367,1902,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A UKR, F RUM, A ..."
run_20250418_144816,RUSSIA,11,F1902M,NEGOTIATION_ROUND_1,6261,1613,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,12,F1902M,NEGOTIATION_ROUND_2,9262,2278,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,13,F1902M,ORDER_SUBMISSION,8071,2059,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A UKR, F RUM, A ..."
run_20250418_144816,RUSSIA,14,F1902R,NEGOTIATION_ROUND_1,7229,1818,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,15,F1902R,NEGOTIATION_ROUND_2,9417,2292,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,16,F1902R,ORDER_SUBMISSION,9301,2292,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A UKR, F RUM, A ..."
run_20250418_144816,RUSSIA,17,W1902A,ORDER_SUBMISSION,7585,1984,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A UKR, F RUM, A ..."
run_20250418_144816,RUSSIA,18,S1903M,NEGOTIATION_ROUND_1,7741,1930,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,19,S1903M,NEGOTIATION_ROUND_2,10176,2502,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,20,S1903M,ORDER_SUBMISSION,11010,2733,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A UKR, F RUM, A ..."
run_20250418_144816,RUSSIA,21,S1903R,NEGOTIATION_ROUND_1,9116,2259,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,22,S1903R,NEGOTIATION_ROUND_2,10993,2657,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,23,S1903R,ORDER_SUBMISSION,11362,2816,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A UKR, F RUM, A ..."
run_20250418_144816,RUSSIA,24,F1903M,NEGOTIATION_ROUND_1,9841,2424,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,25,F1903M,NEGOTIATION_ROUND_2,11332,2781,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,26,F1903M,ORDER_SUBMISSION,11470,2841,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A UKR, F RUM, A ..."
run_20250418_144816,Summarizer,1,S1901M,SUMMARY,708,151,You are a historian summarizing a phase of a Diplomacy game.  PREVIOUS SUMMARY: The game has just be...
run_20250418_144816,Summarizer,2,F1901M,SUMMARY,1343,312,You are a historian summarizing a phase of a Diplomacy game.  PREVIOUS SUMMARY: \boxed{The game has ...
run_20250418_144816,Summarizer,3,W1901A,SUMMARY,947,198,You are a historian summarizing a phase of a Diplomacy game.  PREVIOUS SUMMARY: \boxed{In the Fall 1...
run_20250418_144816,Summarizer,4,S1902M,SUMMARY,1113,238,"You are a historian summarizing a phase of a Diplomacy game.  PREVIOUS SUMMARY: \boxed{""In the Winte..."
run_20250418_144816,Summarizer,5,F1902M,SUMMARY,1179,238,"You are a historian summarizing a phase of a Diplomacy game.  PREVIOUS SUMMARY: \boxed{""In the Sprin..."
run_20250418_144816,Summarizer,6,F1902R,SUMMARY,1439,330,"You are a historian summarizing a phase of a Diplomacy game.  PREVIOUS SUMMARY: \boxed{""In the Fall ..."
run_20250418_144816,Summarizer,7,W1902A,SUMMARY,1075,221,"You are a historian summarizing a phase of a Diplomacy game.  PREVIOUS SUMMARY: \boxed{""In the Fall ..."
run_20250418_144816,Summarizer,8,S1903M,SUMMARY,977,198,"You are a historian summarizing a phase of a Diplomacy game.  PREVIOUS SUMMARY: \boxed{""In the Winte..."
run_20250418_144816,Summarizer,9,S1903R,SUMMARY,1036,214,"You are a historian summarizing a phase of a Diplomacy game.  PREVIOUS SUMMARY: \boxed{""In the Sprin..."
run_20250418_144816,Summarizer,10,F1903M,SUMMARY,921,199,"You are a historian summarizing a phase of a Diplomacy game.  PREVIOUS SUMMARY: \boxed{""During the S..."
run_20250418_130707,ITALY,1,S1901M,NEGOTIATION_ROUND_1,2811,827,"You are ITALY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negoti..."
run_20250418_130707,ITALY,2,S1901M,NEGOTIATION_ROUND_2,2811,827,"You are ITALY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negoti..."
run_20250418_130707,ITALY,3,S1901M,ORDER_SUBMISSION,2615,815,"You are ITALY, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F NAP, A ROM, A V..."
run_20250418_130707,GERMANY,1,S1901M,NEGOTIATION_ROUND_1,2813,827,"You are GERMANY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_130707,GERMANY,2,S1901M,NEGOTIATION_ROUND_2,2813,827,"You are GERMANY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_130707,GERMANY,3,S1901M,ORDER_SUBMISSION,2617,815,"You are GERMANY, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F KIE, A BER, A..."
run_20250418_130707,AUSTRIA,1,S1901M,NEGOTIATION_ROUND_1,2813,827,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_130707,AUSTRIA,2,S1901M,NEGOTIATION_ROUND_2,2813,827,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_130707,AUSTRIA,3,S1901M,ORDER_SUBMISSION,2617,815,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A BUD, A VIE, F..."
run_20250418_130707,AUSTRIA,4,F1901M,NEGOTIATION_ROUND_1,3119,897,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_130707,FRANCE,1,S1901M,NEGOTIATION_ROUND_1,2812,824,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_130707,FRANCE,2,S1901M,NEGOTIATION_ROUND_2,2812,824,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_130707,FRANCE,3,S1901M,ORDER_SUBMISSION,2616,812,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F BRE, A MAR, A ..."
run_20250418_130707,TURKEY,1,S1901M,NEGOTIATION_ROUND_1,2812,827,"You are TURKEY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_130707,TURKEY,2,S1901M,NEGOTIATION_ROUND_2,2812,827,"You are TURKEY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_130707,TURKEY,3,S1901M,ORDER_SUBMISSION,2616,815,"You are TURKEY, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F ANK, A CON, A ..."
run_20250418_130707,ENGLAND,1,S1901M,NEGOTIATION_ROUND_1,2813,828,"You are ENGLAND, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_130707,ENGLAND,2,S1901M,NEGOTIATION_ROUND_2,2813,828,"You are ENGLAND, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_130707,ENGLAND,3,S1901M,ORDER_SUBMISSION,2617,816,"You are ENGLAND, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F EDI, F LON, A..."
run_20250418_130707,RUSSIA,1,S1901M,NEGOTIATION_ROUND_1,2822,832,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_130707,RUSSIA,2,S1901M,NEGOTIATION_ROUND_2,2822,832,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_130707,RUSSIA,3,S1901M,ORDER_SUBMISSION,2626,820,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A WAR, A MOS, F ..."
run_20250418_130707,Summarizer,1,S1901M,SUMMARY,708,151,You are a historian summarizing a phase of a Diplomacy game.  PREVIOUS SUMMARY: The game has just be...
run_20250418_141731,AUSTRIA,1,S1901M,NEGOTIATION_ROUND_1,2813,827,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_141831,ITALY,1,S1901M,NEGOTIATION_ROUND_1,2811,827,"You are ITALY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negoti..."
run_20250418_141831,ITALY,2,S1901M,NEGOTIATION_ROUND_2,3990,1101,"You are ITALY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negoti..."
run_20250418_141831,ITALY,3,S1901M,ORDER_SUBMISSION,3672,1073,"You are ITALY, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F NAP, A ROM, A V..."
run_20250418_141831,ITALY,4,F1901M,NEGOTIATION_ROUND_1,3305,949,"You are ITALY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negoti..."
run_20250418_141831,GERMANY,1,S1901M,NEGOTIATION_ROUND_1,2813,827,"You are GERMANY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_141831,GERMANY,2,S1901M,NEGOTIATION_ROUND_2,3866,1054,"You are GERMANY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_141831,GERMANY,3,S1901M,ORDER_SUBMISSION,4686,1280,"You are GERMANY, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F KIE, A BER, A..."
run_20250418_141831,GERMANY,4,F1901M,NEGOTIATION_ROUND_1,3695,1032,"You are GERMANY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_141831,AUSTRIA,1,S1901M,NEGOTIATION_ROUND_1,2813,827,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_141831,AUSTRIA,2,S1901M,NEGOTIATION_ROUND_2,3837,1054,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_141831,AUSTRIA,3,S1901M,ORDER_SUBMISSION,3977,1114,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A BUD, A VIE, F..."
run_20250418_141831,AUSTRIA,4,F1901M,NEGOTIATION_ROUND_1,3427,960,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_141831,AUSTRIA,5,F1901M,NEGOTIATION_ROUND_2,4652,1234,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_141831,FRANCE,1,S1901M,NEGOTIATION_ROUND_1,2812,824,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_141831,FRANCE,2,S1901M,NEGOTIATION_ROUND_2,4149,1131,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_141831,FRANCE,3,S1901M,ORDER_SUBMISSION,4746,1294,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F BRE, A MAR, A ..."
run_20250418_141831,FRANCE,4,F1901M,NEGOTIATION_ROUND_1,4068,1111,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_141831,TURKEY,1,S1901M,NEGOTIATION_ROUND_1,2812,827,"You are TURKEY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_141831,TURKEY,2,S1901M,NEGOTIATION_ROUND_2,3391,971,"You are TURKEY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_141831,TURKEY,3,S1901M,ORDER_SUBMISSION,3667,1072,"You are TURKEY, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F ANK, A CON, A ..."
run_20250418_141831,TURKEY,4,F1901M,NEGOTIATION_ROUND_1,3284,949,"You are TURKEY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_141831,ENGLAND,1,S1901M,NEGOTIATION_ROUND_1,2813,828,"You are ENGLAND, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_141831,ENGLAND,2,S1901M,NEGOTIATION_ROUND_2,4053,1103,"You are ENGLAND, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_141831,ENGLAND,3,S1901M,ORDER_SUBMISSION,3984,1129,"You are ENGLAND, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F EDI, F LON, A..."
run_20250418_141831,ENGLAND,4,F1901M,NEGOTIATION_ROUND_1,3482,985,"You are ENGLAND, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_141831,RUSSIA,1,S1901M,NEGOTIATION_ROUND_1,2822,832,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_141831,RUSSIA,2,S1901M,NEGOTIATION_ROUND_2,4006,1105,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_141831,RUSSIA,3,S1901M,ORDER_SUBMISSION,4119,1140,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A WAR, A MOS, F ..."
run_20250418_141831,RUSSIA,4,F1901M,NEGOTIATION_ROUND_1,3344,939,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_141831,Summarizer,1,S1901M,SUMMARY,708,151,You are a historian summarizing a phase of a Diplomacy game.  PREVIOUS SUMMARY: The game has just be...
